Competition Year,Team,Team Seed,Draw,Relative Draw,Athlete Name,Delivery,Player Position,,In Turn Draws,Percent,Out-Turn Draws,Percent,Total,Total Percent,,In-Turn Hits,Percent,Out-Turn Hits,Percent,Total,Total Perent,,In-Turns,Percent,Out-Turns,Percent,Total,Overall Perent
2017,new brunswick,5,7,4,Samantha Crook,Right,Fourth,,5,100%,6,88%,11,93%,,2,50%,6,88%,8,78%,,7,86%,12,88%,19,87%
2017,new brunswick,5,7,4,Julia Hunter,Left,Third,,3,92%,7,75%,10,80%,,3,100%,7,75%,10,83%,,6,96%,14,75%,20,81%
2017,new brunswick,5,7,4,Danielle Hubbard,Right,Second,,5,40%,1,100%,6,50%,,11,84%,3,100%,14,88%,,16,70%,4,100%,20,76%
2017,new brunswick,5,7,4,Kayla Russell,Left,Lead,,13,69%,7,64%,20,68%,,0,0%,0,0%,0,0%,,13,69%,7,64%,20,68%
2017,new brunswick,5,9,5,Samantha Crook,Right,Fourth,,6,67%,5,55%,11,61%,,2,100%,5,75%,7,82%,,8,75%,10,65%,18,69%
2017,new brunswick,5,9,5,Julia Hunter,Left,Third,,7,79%,4,75%,11,77%,,3,58%,4,75%,7,68%,,10,73%,8,75%,18,74%
2017,new brunswick,5,9,5,Danielle Hubbard,Right,Second,,8,75%,4,56%,12,69%,,2,75%,4,88%,6,83%,,10,75%,8,72%,18,74%
2017,new brunswick,5,9,5,Kayla Russell,Left,Lead,,11,68%,6,83%,17,74%,,1,100%,0,0%,1,100%,,12,71%,6,83%,18,75%
2017,new brunswick,5,10,6,Samantha Crook,Right,Fourth,,5,80%,6,67%,11,73%,,4,63%,4,69%,8,66%,,9,72%,10,68%,19,70%
2017,new brunswick,5,10,6,Julia Hunter,Left,Third,,5,95%,4,69%,9,83%,,6,71%,5,60%,11,66%,,11,82%,9,64%,20,74%
2017,new brunswick,5,10,6,Danielle Hubbard,Right,Second,,5,50%,5,65%,10,58%,,5,65%,5,75%,10,70%,,10,58%,10,70%,20,64%
2017,new brunswick,5,10,6,Kayla Russell,Left,Lead,,13,73%,4,56%,17,69%,,2,50%,1,100%,3,67%,,15,70%,5,65%,20,69%
2017,new brunswick,5,11,7,Samantha Crook,Right,Fourth,,5,90%,2,75%,7,86%,,6,75%,5,70%,11,73%,,11,82%,7,71%,18,78%
2017,new brunswick,5,11,7,Julia Hunter,Left,Third,,7,71%,3,83%,10,75%,,7,79%,3,42%,10,68%,,14,75%,6,63%,20,71%
2017,new brunswick,5,11,7,Danielle Hubbard,Right,Second,,3,67%,5,40%,8,50%,,5,55%,7,57%,12,56%,,8,59%,12,50%,20,54%
2017,new brunswick,5,11,7,Kayla Russell,Left,Lead,,10,85%,5,90%,15,87%,,2,88%,3,67%,5,75%,,12,85%,8,81%,20,84%
2017,new brunswick,5,12,8,Samantha Crook,Right,Fourth,,4,44%,7,86%,11,70%,,5,45%,4,63%,9,53%,,9,44%,11,77%,20,63%
2017,new brunswick,5,12,8,Julia Hunter,Left,Third,,1,50%,8,66%,9,64%,,7,71%,4,81%,11,75%,,8,69%,12,71%,20,70%
2017,new brunswick,5,12,8,Danielle Hubbard,Right,Second,,10,58%,3,50%,13,56%,,1,75%,6,67%,7,68%,,11,59%,9,61%,20,60%
2017,new brunswick,5,12,8,Kayla Russell,Left,Lead,,7,64%,9,89%,16,78%,,4,88%,0,0%,4,88%,,11,73%,9,89%,20,80%
2017,new brunswick,5,13,9,Samantha Crook,Right,Fourth,,6,75%,4,88%,10,80%,,3,67%,3,75%,6,71%,,9,72%,7,82%,16,77%
2017,new brunswick,5,13,9,Julia Hunter,Left,Third,,5,80%,3,100%,8,88%,,6,58%,2,50%,8,56%,,11,68%,5,80%,16,72%
2017,new brunswick,5,13,9,Danielle Hubbard,Right,Second,,2,50%,2,75%,4,63%,,3,83%,9,78%,12,79%,,5,70%,11,77%,16,75%
2017,new brunswick,5,13,9,Kayla Russell,Left,Lead,,9,50%,3,33%,12,46%,,2,63%,2,100%,4,81%,,11,52%,5,60%,16,55%
2017,new brunswick,5,16,10,Samantha Crook,Right,Fourth,,1,75%,4,50%,5,55%,,10,80%,5,70%,15,77%,,11,80%,9,61%,20,71%
2017,new brunswick,5,16,10,Julia Hunter,Left,Third,,3,50%,1,0%,4,38%,,11,80%,5,90%,16,83%,,14,73%,6,75%,20,74%
2017,new brunswick,5,16,10,Danielle Hubbard,Right,Second,,2,88%,4,63%,6,71%,,3,67%,11,70%,14,70%,,5,75%,15,68%,20,70%
2017,new brunswick,5,16,10,Kayla Russell,Left,Lead,,4,94%,11,70%,15,77%,,5,85%,0,0%,5,85%,,9,89%,11,70%,20,79%
2017,newfoundland & labrador,4,2,1,Brooke Godsland,Right,Fourth,,4,69%,3,67%,7,68%,,7,82%,6,75%,13,79%,,11,77%,9,72%,20,75%
2017,newfoundland & labrador,4,2,1,Megan  Kearley,Right,Third,,3,75%,4,19%,7,43%,,8,47%,5,85%,13,62%,,11,55%,9,56%,20,55%
2017,newfoundland & labrador,4,2,1,Gabrielle Molloy,Left,Second,,2,88%,2,63%,4,75%,,11,77%,5,50%,16,69%,,13,79%,7,54%,20,70%
2017,newfoundland & labrador,4,2,1,Michelle Taylor,Right,Lead,,9,72%,6,58%,15,67%,,1,50%,4,88%,5,80%,,10,70%,10,70%,20,70%
2017,newfoundland & labrador,4,3,2,Brooke Godsland,Right,Fourth,,3,75%,7,89%,10,85%,,4,50%,5,75%,9,64%,,7,61%,12,83%,19,75%
2017,newfoundland & labrador,4,3,2,Megan  Kearley,Right,Third,,0,0%,7,50%,7,50%,,8,81%,5,75%,13,79%,,8,81%,12,60%,20,69%
2017,newfoundland & labrador,4,3,2,Gabrielle Molloy,Left,Second,,4,69%,0,0%,4,69%,,11,68%,5,90%,16,75%,,15,68%,5,90%,20,74%
2017,newfoundland & labrador,4,3,2,Michelle Taylor,Right,Lead,,4,94%,9,44%,13,60%,,0,0%,5,60%,5,60%,,4,94%,14,50%,18,60%
2017,newfoundland & labrador,4,5,3,Brooke Godsland,Right,Fourth,,5,35%,4,81%,9,56%,,6,67%,1,50%,7,64%,,11,52%,5,75%,16,59%
2017,newfoundland & labrador,4,5,3,Megan  Kearley,Right,Third,,0,0%,8,72%,8,72%,,3,50%,5,60%,8,56%,,3,50%,13,67%,16,64%
2017,newfoundland & labrador,4,5,3,Gabrielle Molloy,Left,Second,,9,56%,4,69%,13,60%,,0,0%,3,50%,3,50%,,9,56%,7,61%,16,58%
2017,newfoundland & labrador,4,5,3,Michelle Taylor,Right,Lead,,3,67%,12,69%,15,68%,,1,75%,0,0%,1,75%,,4,69%,12,69%,16,69%
2017,newfoundland & labrador,4,7,4,Brooke Godsland,Right,Fourth,,5,70%,6,54%,11,61%,,4,88%,5,55%,9,69%,,9,78%,11,55%,20,65%
2017,newfoundland & labrador,4,7,4,Megan  Kearley,Right,Third,,6,67%,7,57%,13,62%,,3,67%,4,50%,7,57%,,9,67%,11,55%,20,60%
2017,newfoundland & labrador,4,7,4,Gabrielle Molloy,Left,Second,,3,75%,4,75%,7,75%,,4,81%,9,33%,13,48%,,7,79%,13,46%,20,58%
2017,newfoundland & labrador,4,7,4,Michelle Taylor,Right,Lead,,7,61%,9,81%,16,72%,,0,0%,4,69%,4,69%,,7,61%,13,77%,20,71%
2017,newfoundland & labrador,4,9,5,Brooke Godsland,Right,Fourth,,1,100%,7,25%,8,34%,,7,86%,4,63%,11,77%,,8,88%,11,39%,19,59%
2017,newfoundland & labrador,4,9,5,Megan  Kearley,Right,Third,,3,83%,4,38%,7,57%,,6,79%,7,68%,13,73%,,9,81%,11,57%,20,68%
2017,newfoundland & labrador,4,9,5,Gabrielle Molloy,Left,Second,,5,60%,5,45%,10,53%,,2,75%,8,75%,10,75%,,7,64%,13,63%,20,64%
2017,newfoundland & labrador,4,9,5,Michelle Taylor,Right,Lead,,9,78%,7,61%,16,70%,,3,83%,1,75%,4,81%,,12,79%,8,63%,20,73%
2017,newfoundland & labrador,4,10,6,Brooke Godsland,Right,Fourth,,7,43%,7,75%,14,59%,,5,70%,3,83%,8,75%,,12,54%,10,78%,22,65%
2017,newfoundland & labrador,4,10,6,Megan  Kearley,Right,Third,,6,42%,1,50%,7,43%,,8,47%,7,57%,15,52%,,14,45%,8,56%,22,49%
2017,newfoundland & labrador,4,10,6,Gabrielle Molloy,Left,Second,,4,56%,4,50%,8,53%,,8,56%,6,83%,14,68%,,12,56%,10,70%,22,63%
2017,newfoundland & labrador,4,10,6,Michelle Taylor,Right,Lead,,10,55%,5,60%,15,57%,,2,50%,5,60%,7,57%,,12,54%,10,60%,22,57%
2017,newfoundland & labrador,4,11,7,Brooke Godsland,Right,Fourth,,5,45%,2,100%,7,61%,,5,60%,10,73%,15,68%,,10,53%,12,77%,22,66%
2017,newfoundland & labrador,4,11,7,Megan  Kearley,Right,Third,,3,42%,1,25%,4,38%,,10,58%,8,88%,18,71%,,13,54%,9,81%,22,65%
2017,newfoundland & labrador,4,11,7,Gabrielle Molloy,Left,Second,,0,0%,4,75%,4,75%,,16,86%,2,50%,18,82%,,16,86%,6,67%,22,81%
2017,newfoundland & labrador,4,11,7,Michelle Taylor,Right,Lead,,7,86%,9,44%,16,63%,,5,70%,1,50%,6,67%,,12,79%,10,45%,22,64%
2017,newfoundland & labrador,4,13,8,Brooke Godsland,Right,Fourth,,2,100%,6,88%,8,91%,,1,100%,5,55%,6,63%,,3,100%,11,73%,14,79%
2017,newfoundland & labrador,4,13,8,Megan  Kearley,Right,Third,,1,100%,7,75%,8,78%,,4,56%,4,75%,8,66%,,5,65%,11,75%,16,72%
2017,newfoundland & labrador,4,13,8,Gabrielle Molloy,Left,Second,,8,69%,0,0%,8,69%,,8,78%,1,100%,9,81%,,16,73%,1,100%,17,75%
2017,newfoundland & labrador,4,13,8,Michelle Taylor,Right,Lead,,5,60%,5,65%,10,63%,,1,100%,3,33%,4,50%,,6,67%,8,53%,14,59%
2017,newfoundland & labrador,4,15,9,Brooke Godsland,Right,Fourth,,8,78%,0,0%,8,78%,,6,83%,1,75%,7,82%,,14,80%,1,75%,15,80%
2017,newfoundland & labrador,4,15,9,Megan  Kearley,Right,Third,,3,75%,5,75%,8,75%,,6,67%,2,100%,8,75%,,9,69%,7,82%,16,75%
2017,newfoundland & labrador,4,15,9,Gabrielle Molloy,Left,Second,,4,56%,4,94%,8,75%,,5,85%,3,83%,8,84%,,9,72%,7,89%,16,80%
2017,newfoundland & labrador,4,15,9,Michelle Taylor,Right,Lead,,9,94%,3,100%,12,96%,,1,50%,3,83%,4,75%,,10,90%,6,92%,16,91%
2017,newfoundland & labrador,4,16,10,Brooke Godsland,Right,Fourth,,2,88%,4,50%,6,63%,,7,82%,5,80%,12,81%,,9,83%,9,67%,18,75%
2017,newfoundland & labrador,4,16,10,Megan  Kearley,Right,Third,,6,50%,5,70%,11,59%,,4,75%,5,75%,9,75%,,10,60%,10,73%,20,66%
2017,newfoundland & labrador,4,16,10,Gabrielle Molloy,Left,Second,,6,83%,3,58%,9,75%,,9,72%,2,100%,11,77%,,15,77%,5,75%,20,76%
2017,newfoundland & labrador,4,16,10,Michelle Taylor,Right,Lead,,9,72%,7,75%,16,73%,,0,0%,4,81%,4,81%,,9,72%,11,77%,20,75%
2017,northern ontario,4,1,1,Krysta Burns,Right,Fourth,,5,40%,4,31%,9,36%,,7,71%,3,83%,10,75%,,12,58%,7,54%,19,57%
2017,northern ontario,4,1,1,Megan Smith,Right,Third,,5,95%,6,50%,11,70%,,2,50%,7,93%,9,83%,,7,82%,13,73%,20,76%
2017,northern ontario,4,1,1,Sara Guy,Right,Second,,5,70%,7,79%,12,75%,,5,75%,3,100%,8,84%,,10,73%,10,85%,20,79%
2017,northern ontario,4,1,1,Laura Masters,Left,Lead,,12,83%,4,81%,16,83%,,3,67%,1,100%,4,75%,,15,80%,5,85%,20,81%
2017,northern ontario,4,2,2,Krysta Burns,Right,Fourth,,6,58%,4,75%,10,65%,,1,100%,4,94%,5,95%,,7,64%,8,84%,15,75%
2017,northern ontario,4,2,2,Megan Smith,Right,Third,,4,88%,3,100%,7,93%,,5,55%,4,75%,9,64%,,9,69%,7,86%,16,77%
2017,northern ontario,4,2,2,Sara Guy,Right,Second,,5,100%,5,75%,10,88%,,4,63%,2,75%,6,67%,,9,83%,7,75%,16,80%
2017,northern ontario,4,2,2,Laura Masters,Left,Lead,,7,86%,7,75%,14,80%,,2,100%,0,0%,2,100%,,9,89%,7,75%,16,83%
2017,northern ontario,4,4,3,Krysta Burns,Right,Fourth,,2,88%,4,75%,6,79%,,6,92%,4,88%,10,90%,,8,91%,8,81%,16,86%
2017,northern ontario,4,4,3,Megan Smith,Right,Third,,4,38%,7,43%,11,41%,,2,100%,3,50%,5,70%,,6,58%,10,45%,16,50%
2017,northern ontario,4,4,3,Sara Guy,Right,Second,,5,65%,3,67%,8,66%,,3,83%,5,95%,8,91%,,8,72%,8,84%,16,78%
2017,northern ontario,4,4,3,Laura Masters,Left,Lead,,1,25%,8,84%,9,78%,,4,88%,2,50%,6,75%,,5,75%,10,78%,15,77%
2017,northern ontario,4,6,4,Krysta Burns,Right,Fourth,,3,8%,4,56%,7,36%,,8,53%,5,75%,13,62%,,11,41%,9,67%,20,53%
2017,northern ontario,4,6,4,Megan Smith,Right,Third,,1,0%,3,50%,4,38%,,7,86%,9,78%,16,81%,,8,75%,12,71%,20,73%
2017,northern ontario,4,6,4,Sara Guy,Right,Second,,3,33%,4,75%,7,57%,,6,71%,7,57%,13,63%,,9,58%,11,64%,20,61%
2017,northern ontario,4,6,4,Laura Masters,Left,Lead,,5,65%,12,83%,17,78%,,3,67%,0,0%,3,67%,,8,66%,12,83%,20,76%
2017,northern ontario,4,7,5,Krysta Burns,Right,Fourth,,7,71%,3,100%,10,80%,,2,100%,4,75%,6,83%,,9,78%,7,86%,16,81%
2017,northern ontario,4,7,5,Megan Smith,Right,Third,,7,64%,1,0%,8,56%,,5,50%,3,67%,8,56%,,12,58%,4,50%,16,56%
2017,northern ontario,4,7,5,Sara Guy,Right,Second,,1,100%,1,100%,2,100%,,5,80%,9,72%,14,75%,,6,83%,10,75%,16,78%
2017,northern ontario,4,7,5,Laura Masters,Left,Lead,,0,0%,10,78%,10,78%,,3,50%,3,67%,6,58%,,3,50%,13,75%,16,70%
2017,northern ontario,4,9,6,Krysta Burns,Right,Fourth,,5,55%,1,100%,6,63%,,3,92%,9,81%,12,83%,,8,69%,10,83%,18,76%
2017,northern ontario,4,9,6,Megan Smith,Right,Third,,1,0%,4,81%,5,65%,,9,75%,4,94%,13,81%,,10,68%,8,88%,18,76%
2017,northern ontario,4,9,6,Sara Guy,Right,Second,,1,100%,3,100%,4,100%,,11,80%,3,75%,14,79%,,12,81%,6,88%,18,83%
2017,northern ontario,4,9,6,Laura Masters,Left,Lead,,3,67%,6,71%,9,69%,,6,83%,2,100%,8,88%,,9,78%,8,78%,17,78%
2017,northern ontario,4,11,7,Krysta Burns,Right,Fourth,,2,88%,1,100%,3,92%,,6,92%,10,75%,16,81%,,8,91%,11,77%,19,83%
2017,northern ontario,4,11,7,Megan Smith,Right,Third,,1,75%,5,85%,6,83%,,5,100%,9,92%,14,95%,,6,96%,14,89%,20,91%
2017,northern ontario,4,11,7,Sara Guy,Right,Second,,1,100%,3,83%,4,88%,,9,86%,7,82%,16,84%,,10,88%,10,83%,20,85%
2017,northern ontario,4,11,7,Laura Masters,Left,Lead,,7,64%,9,92%,16,80%,,2,75%,2,100%,4,88%,,9,67%,11,93%,20,81%
2017,northern ontario,4,13,8,Krysta Burns,Right,Fourth,,9,89%,3,67%,12,83%,,6,75%,1,100%,7,79%,,15,83%,4,75%,19,82%
2017,northern ontario,4,13,8,Megan Smith,Right,Third,,3,75%,4,31%,7,50%,,5,80%,8,88%,13,85%,,8,78%,12,69%,20,73%
2017,northern ontario,4,13,8,Sara Guy,Right,Second,,0,0%,1,100%,1,100%,,14,75%,5,70%,19,74%,,14,75%,6,75%,20,75%
2017,northern ontario,4,13,8,Laura Masters,Left,Lead,,6,79%,6,46%,12,63%,,2,50%,6,75%,8,69%,,8,72%,12,60%,20,65%
2017,northern ontario,4,14,9,Krysta Burns,Right,Fourth,,1,100%,9,61%,10,65%,,5,95%,2,88%,7,93%,,6,96%,11,66%,17,76%
2017,northern ontario,4,14,9,Megan Smith,Right,Third,,4,94%,3,58%,7,79%,,6,88%,5,100%,11,93%,,10,90%,8,84%,18,88%
2017,northern ontario,4,14,9,Sara Guy,Right,Second,,2,100%,3,92%,5,95%,,5,100%,8,88%,13,92%,,7,100%,11,89%,18,93%
2017,northern ontario,4,14,9,Laura Masters,Left,Lead,,6,92%,9,83%,15,87%,,1,100%,2,63%,3,75%,,7,93%,11,80%,18,85%
2017,northern ontario,4,16,10,Krysta Burns,Right,Fourth,,3,50%,3,100%,6,75%,,4,88%,6,83%,10,85%,,7,71%,9,89%,16,81%
2017,northern ontario,4,16,10,Megan Smith,Right,Third,,1,100%,2,88%,3,92%,,5,80%,8,81%,13,81%,,6,83%,10,83%,16,83%
2017,northern ontario,4,16,10,Sara Guy,Right,Second,,2,75%,1,100%,3,83%,,7,89%,6,92%,13,90%,,9,86%,7,93%,16,89%
2017,northern ontario,4,16,10,Laura Masters,Left,Lead,,3,83%,8,97%,11,93%,,3,83%,2,100%,5,90%,,6,83%,10,98%,16,92%
2017,northern ontario,4,17,11,Krysta Burns,Right,Fourth,,3,33%,7,86%,10,70%,,3,75%,6,92%,9,86%,,6,54%,13,88%,19,78%
2017,northern ontario,4,17,11,Megan Smith,Right,Third,,2,50%,4,81%,6,71%,,6,71%,9,75%,15,73%,,8,66%,13,77%,21,73%
2017,northern ontario,4,17,11,Sara Guy,Right,Second,,2,75%,3,67%,5,70%,,4,81%,11,89%,15,87%,,6,79%,14,84%,20,83%
2017,northern ontario,4,17,11,Laura Masters,Left,Lead,,6,75%,9,83%,15,80%,,2,100%,3,83%,5,90%,,8,81%,12,83%,20,83%
2017,northern ontario,4,19,12,Krysta Burns,Right,Fourth,,0,0%,9,64%,9,64%,,3,67%,7,86%,10,80%,,3,67%,16,73%,19,72%
2017,northern ontario,4,19,12,Megan Smith,Right,Third,,2,88%,9,64%,11,68%,,3,42%,6,79%,9,67%,,5,60%,15,70%,20,68%
2017,northern ontario,4,19,12,Sara Guy,Right,Second,,3,67%,8,63%,11,64%,,7,68%,2,50%,9,64%,,10,68%,10,60%,20,64%
2017,northern ontario,4,19,12,Laura Masters,Left,Lead,,10,95%,5,80%,15,90%,,2,88%,3,100%,5,95%,,12,94%,8,88%,20,91%
2017,northwest territories,7,1,1,Zoey Walsh,Right,Fourth,,3,67%,4,44%,7,54%,,4,31%,5,65%,9,50%,,7,46%,9,56%,16,52%
2017,northwest territories,7,1,1,Julie Squires-Rowe,Right,Third,,0,0%,2,0%,2,0%,,4,19%,10,70%,14,55%,,4,19%,12,58%,16,48%
2017,northwest territories,7,1,1,Nicole Griffiths,Right,Second,,2,25%,1,0%,3,17%,,8,44%,5,60%,13,50%,,10,40%,6,50%,16,44%
2017,northwest territories,7,1,1,Katherine Lenoir,Right,Lead,,3,25%,4,19%,7,21%,,4,88%,5,50%,9,67%,,7,61%,9,36%,16,47%
2017,northwest territories,7,3,2,Zoey Walsh,Right,Fourth,,1,0%,1,0%,2,0%,,5,25%,8,53%,13,42%,,6,21%,9,47%,15,37%
2017,northwest territories,7,3,2,Julie Squires-Rowe,Right,Third,,0,0%,0,0%,0,0%,,7,75%,9,44%,16,58%,,7,75%,9,44%,16,58%
2017,northwest territories,7,3,2,Nicole Griffiths,Right,Second,,0,0%,1,0%,1,0%,,7,46%,8,38%,15,42%,,7,46%,9,33%,16,39%
2017,northwest territories,7,3,2,Katherine Lenoir,Right,Lead,,4,25%,0,0%,4,25%,,7,57%,5,20%,12,42%,,11,45%,5,20%,16,38%
2017,northwest territories,7,4,3,Zoey Walsh,Right,Fourth,,5,60%,7,57%,12,58%,,1,0%,3,100%,4,75%,,6,50%,10,70%,16,63%
2017,northwest territories,7,4,3,Julie Squires-Rowe,Right,Third,,3,17%,3,83%,6,50%,,4,88%,6,67%,10,75%,,7,57%,9,72%,16,66%
2017,northwest territories,7,4,3,Nicole Griffiths,Right,Second,,4,94%,6,75%,10,83%,,1,0%,5,30%,6,25%,,5,75%,11,55%,16,61%
2017,northwest territories,7,4,3,Katherine Lenoir,Right,Lead,,7,39%,6,42%,13,40%,,2,75%,1,0%,3,50%,,9,47%,7,36%,16,42%
2017,northwest territories,7,7,4,Zoey Walsh,Right,Fourth,,2,0%,3,67%,5,40%,,6,75%,5,70%,11,73%,,8,56%,8,69%,16,63%
2017,northwest territories,7,7,4,Julie Squires-Rowe,Right,Third,,0,0%,0,0%,0,0%,,10,35%,6,67%,16,47%,,10,35%,6,67%,16,47%
2017,northwest territories,7,7,4,Nicole Griffiths,Right,Second,,4,6%,0,0%,4,6%,,8,56%,4,38%,12,50%,,12,40%,4,38%,16,39%
2017,northwest territories,7,7,4,Katherine Lenoir,Right,Lead,,7,46%,1,0%,8,41%,,4,50%,4,38%,8,44%,,11,48%,5,30%,16,42%
2017,northwest territories,7,9,5,Zoey Walsh,Right,Fourth,,6,46%,3,83%,9,58%,,5,70%,6,67%,11,68%,,11,57%,9,72%,20,64%
2017,northwest territories,7,9,5,Julie Squires-Rowe,Right,Third,,3,33%,0,0%,3,33%,,9,39%,8,66%,17,51%,,12,38%,8,66%,20,49%
2017,northwest territories,7,9,5,Nicole Griffiths,Right,Second,,7,36%,2,25%,9,33%,,7,75%,4,13%,11,52%,,14,55%,6,17%,20,44%
2017,northwest territories,7,9,5,Katherine Lenoir,Right,Lead,,10,80%,3,33%,13,69%,,0,0%,7,43%,7,43%,,10,80%,10,40%,20,60%
2017,northwest territories,7,10,6,Zoey Walsh,Right,Fourth,,9,64%,5,70%,14,66%,,5,30%,3,50%,8,38%,,14,52%,8,63%,22,56%
2017,northwest territories,7,10,6,Julie Squires-Rowe,Right,Third,,7,32%,2,50%,9,36%,,8,56%,5,80%,13,65%,,15,45%,7,71%,22,53%
2017,northwest territories,7,10,6,Nicole Griffiths,Right,Second,,7,32%,2,13%,9,28%,,10,65%,3,67%,13,65%,,17,51%,5,45%,22,50%
2017,northwest territories,7,10,6,Katherine Lenoir,Right,Lead,,15,53%,1,100%,16,56%,,2,75%,4,75%,6,75%,,17,56%,5,80%,22,61%
2017,northwest territories,7,13,7,Zoey Walsh,Right,Fourth,,2,0%,5,55%,7,39%,,5,55%,4,69%,9,61%,,7,39%,9,61%,16,52%
2017,northwest territories,7,13,7,Julie Squires-Rowe,Right,Third,,1,0%,5,35%,6,29%,,11,59%,0,0%,11,59%,,12,54%,5,35%,17,49%
2017,northwest territories,7,13,7,Nicole Griffiths,Right,Second,,1,50%,4,31%,5,35%,,7,68%,2,25%,9,58%,,8,66%,6,29%,14,50%
2017,northwest territories,7,13,7,Katherine Lenoir,Right,Lead,,7,61%,4,38%,11,52%,,6,63%,0,0%,6,63%,,13,62%,4,38%,17,56%
2017,northwest territories,7,14,8,Zoey Walsh,Right,Fourth,,1,0%,8,50%,9,44%,,4,25%,7,57%,11,45%,,5,20%,15,53%,20,45%
2017,northwest territories,7,14,8,Julie Squires-Rowe,Right,Third,,2,25%,4,44%,6,38%,,9,89%,5,95%,14,91%,,11,77%,9,72%,20,75%
2017,northwest territories,7,14,8,Nicole Griffiths,Right,Second,,4,38%,4,31%,8,34%,,8,38%,4,81%,12,52%,,12,38%,8,56%,20,45%
2017,northwest territories,7,14,8,Katherine Lenoir,Right,Lead,,12,71%,2,50%,14,68%,,3,83%,3,8%,6,46%,,15,73%,5,25%,20,61%
2017,northwest territories,7,16,9,Zoey Walsh,Right,Fourth,,12,33%,0,0%,12,33%,,4,44%,4,50%,8,47%,,16,36%,4,50%,20,39%
2017,northwest territories,7,16,9,Julie Squires-Rowe,Right,Third,,9,67%,1,25%,10,63%,,6,71%,4,50%,10,63%,,15,68%,5,45%,20,63%
2017,northwest territories,7,16,9,Nicole Griffiths,Right,Second,,7,39%,3,58%,10,45%,,6,58%,4,75%,10,65%,,13,48%,7,68%,20,55%
2017,northwest territories,7,16,9,Katherine Lenoir,Right,Lead,,10,83%,6,67%,16,77%,,1,0%,3,83%,4,63%,,11,75%,9,72%,20,74%
2017,nova scotia,5,1,1,Kristin Clarke,Right,Fourth,,2,25%,10,63%,12,56%,,7,71%,3,100%,10,80%,,9,61%,13,71%,22,67%
2017,nova scotia,5,1,1,Karlee Burgess,Right,Third,,0,0%,8,91%,8,91%,,5,95%,9,81%,14,86%,,5,95%,17,85%,22,88%
2017,nova scotia,5,1,1,Janique LeBlanc,Right,Second,,2,88%,6,71%,8,75%,,8,78%,6,67%,14,73%,,10,80%,12,69%,22,74%
2017,nova scotia,5,1,1,Emily Lloyd,Right,Lead,,2,100%,15,68%,17,72%,,4,88%,1,50%,5,80%,,6,92%,16,67%,22,74%
2017,nova scotia,5,3,2,Kristin Clarke,Right,Fourth,,5,60%,7,68%,12,65%,,2,50%,4,63%,6,58%,,7,57%,11,66%,18,63%
2017,nova scotia,5,3,2,Karlee Burgess,Right,Third,,9,64%,5,50%,14,59%,,3,33%,3,75%,6,54%,,12,56%,8,59%,20,58%
2017,nova scotia,5,3,2,Janique LeBlanc,Right,Second,,6,79%,9,67%,15,72%,,2,100%,3,100%,5,100%,,8,84%,12,75%,20,79%
2017,nova scotia,5,3,2,Emily Lloyd,Right,Lead,,7,100%,10,75%,17,85%,,1,100%,2,100%,3,100%,,8,100%,12,79%,20,88%
2017,nova scotia,5,4,3,Kristin Clarke,Right,Fourth,,1,50%,5,80%,6,75%,,3,58%,7,86%,10,78%,,4,56%,12,83%,16,77%
2017,nova scotia,5,4,3,Karlee Burgess,Right,Third,,2,75%,2,50%,4,63%,,4,75%,8,94%,12,88%,,6,75%,10,85%,16,81%
2017,nova scotia,5,4,3,Janique LeBlanc,Right,Second,,2,50%,1,25%,3,42%,,8,72%,5,55%,13,65%,,10,68%,6,50%,16,61%
2017,nova scotia,5,4,3,Emily Lloyd,Right,Lead,,4,38%,7,64%,11,55%,,2,25%,3,83%,5,60%,,6,33%,10,70%,16,56%
2017,nova scotia,5,6,4,Kristin Clarke,Right,Fourth,,6,54%,5,65%,11,59%,,5,50%,4,75%,9,61%,,11,52%,9,69%,20,60%
2017,nova scotia,5,6,4,Karlee Burgess,Right,Third,,3,83%,2,75%,5,80%,,10,50%,5,90%,15,63%,,13,58%,7,86%,20,68%
2017,nova scotia,5,6,4,Janique LeBlanc,Right,Second,,4,81%,4,38%,8,59%,,6,79%,6,83%,12,81%,,10,80%,10,65%,20,73%
2017,nova scotia,5,6,4,Emily Lloyd,Right,Lead,,2,75%,13,71%,15,72%,,3,33%,2,50%,5,40%,,5,50%,15,68%,20,64%
2017,nova scotia,5,8,5,Kristin Clarke,Right,Fourth,,5,40%,2,50%,7,43%,,4,75%,9,72%,13,73%,,9,56%,11,68%,20,63%
2017,nova scotia,5,8,5,Karlee Burgess,Right,Third,,4,63%,3,33%,7,50%,,8,69%,5,65%,13,67%,,12,67%,8,53%,20,61%
2017,nova scotia,5,8,5,Janique LeBlanc,Right,Second,,2,25%,3,58%,5,45%,,5,90%,10,83%,15,85%,,7,71%,13,77%,20,75%
2017,nova scotia,5,8,5,Emily Lloyd,Right,Lead,,7,64%,5,90%,12,75%,,6,79%,2,75%,8,78%,,13,71%,7,86%,20,76%
2017,nova scotia,5,10,6,Kristin Clarke,Right,Fourth,,1,100%,7,86%,8,88%,,7,93%,5,70%,12,83%,,8,94%,12,79%,20,85%
2017,nova scotia,5,10,6,Karlee Burgess,Right,Third,,0,0%,5,40%,5,40%,,9,78%,6,71%,15,75%,,9,78%,11,57%,20,66%
